time,torque,RPM,current,voltage,temperature
94.57850480079651,0.00,0.00,109.67,0.08,15.76
95.58624410629272,0.00,0.00,109.10,0.14,15.76
96.5938732624054,0.00,0.00,109.67,0.22,15.76
97.60158133506775,0.00,0.00,109.44,0.08,15.76
98.62522220611572,0.00,0.00,110.40,0.22,15.32
99.63268423080444,0.00,0.00,109.56,0.03,15.76
100.64011573791504,0.00,0.00,109.33,0.14,16.20
101.64769101142883,0.00,0.00,108.44,0.27,15.76
102.65539360046387,0.00,0.00,108.67,0.16,15.76
103.66317248344421,0.00,0.00,108.70,0.08,16.20
104.67082333564758,0.00,0.00,109.78,0.03,16.20
105.67899703979492,0.00,0.00,109.22,0.16,16.20
106.68666648864746,0.00,0.00,108.78,0.14,15.32
107.69455456733704,0.00,0.00,108.20,0.32,15.32
108.70218276977539,0.00,0.00,108.11,0.38,15.76
109.7096779346466,0.00,0.00,107.22,0.11,15.76
110.73350358009338,0.00,0.00,109.40,0.08,15.76
111.72520065307617,0.00,0.00,109.11,0.14,15.76
112.73300909996033,0.00,0.00,109.33,0.08,15.76
113.7406554222107,0.00,0.00,109.89,0.38,15.76
114.74824500083923,0.00,0.00,108.67,0.14,16.20
115.75602269172668,0.00,0.00,109.30,0.24,15.76
116.76358079910278,0.00,0.00,110.22,0.05,15.76
117.77128911018372,0.00,0.00,109.33,0.16,15.76
118.77894973754883,0.00,0.00,110.00,0.19,16.20
119.78670740127563,-0.00,0.00,110.70,0.05,15.32
120.80984687805176,-0.00,0.00,109.22,0.19,15.32
121.81763219833374,-0.00,0.00,109.11,0.30,15.32
122.82561779022217,0.00,0.00,108.60,0.27,15.76
123.83312916755676,0.05,0.00,109.78,0.08,15.32
124.84085130691528,0.36,0.00,110.11,0.03,15.76
125.84865164756775,0.16,0.00,110.11,0.19,15.76
126.85654497146606,0.14,0.00,108.90,0.38,15.32
127.86417818069458,0.13,0.00,109.33,0.24,14.88
128.87185835838318,0.14,0.00,110.44,0.14,15.76
129.8795394897461,0.19,0.00,110.56,0.14,15.76
130.90293717384338,0.18,0.00,110.40,0.35,15.76
131.89487314224243,0.17,0.00,110.33,0.38,15.76
132.90258145332336,0.18,0.00,110.11,0.32,15.32
133.91037368774414,0.17,0.00,110.00,0.38,15.76
134.93395519256592,0.17,0.00,109.60,0.35,15.76
135.92564916610718,0.18,0.00,110.44,0.08,15.76
136.93339729309082,0.17,0.00,110.11,0.30,15.76
137.95657920837402,0.16,0.00,109.67,0.30,15.32
138.9646601676941,0.17,0.00,108.80,0.16,15.32
139.97221088409424,0.16,0.00,110.22,0.11,15.32
140.98004412651062,0.17,0.00,110.33,0.16,15.32
141.98760652542114,0.17,0.00,109.22,0.30,15.32
142.99543833732605,0.17,0.00,110.00,0.30,15.32
144.00312757492065,0.17,0.00,110.00,0.11,15.32
145.01084661483765,0.16,0.00,110.22,0.32,14.88
146.0184428691864,0.16,0.00,112.22,0.11,15.76
147.04198122024536,0.15,0.00,110.20,0.03,16.20
148.0338921546936,0.11,0.00,110.00,0.27,15.32
149.04157710075378,0.00,0.00,110.33,0.19,15.76
150.04910922050476,0.01,0.00,110.44,0.24,15.32
151.0729022026062,0.09,0.00,109.70,0.32,15.76
152.06475448608398,0.06,0.00,109.33,0.05,15.32
153.07220339775085,0.07,0.00,109.89,0.08,15.76
154.07989382743835,0.06,0.00,110.11,0.38,15.76
155.0877845287323,0.05,0.00,109.89,0.11,15.76
156.09529447555542,0.05,0.00,110.10,0.05,15.76
157.1030557155609,0.05,0.00,110.78,0.08,15.76
158.1106617450714,0.05,0.00,110.89,0.11,15.76
159.13435006141663,0.05,0.00,109.60,0.24,14.88
160.1415581703186,0.05,0.00,109.33,0.11,15.32
161.14937901496887,0.05,0.00,111.56,0.30,15.76
162.15683484077454,0.03,0.00,110.56,0.16,15.76
163.16461849212646,0.02,0.00,109.00,0.08,15.76
164.17224407196045,0.02,0.00,110.22,0.16,15.76
165.18002724647522,0.02,0.00,109.33,0.30,15.76
166.1880440711975,0.03,0.00,109.67,0.24,15.76
167.19554162025452,0.03,0.00,109.89,0.03,16.20
168.20350432395935,0.01,0.00,109.50,0.16,15.76
169.21078062057495,0.01,0.00,109.22,0.22,15.76
170.21888732910156,0.02,0.00,109.78,0.05,15.76
171.22633242607117,0.02,0.00,109.00,0.08,15.76
172.23431301116943,0.02,0.00,110.60,0.19,15.32
173.2417266368866,0.02,0.00,111.00,0.27,15.32
174.2491409778595,0.02,0.00,109.67,0.16,15.32
175.2733223438263,0.02,0.00,110.00,0.03,16.20
176.26509976387024,0.02,0.00,109.89,0.38,15.32
177.27272176742554,0.02,0.00,110.11,0.05,16.20
178.28051209449768,0.02,0.00,110.78,0.08,15.76
179.28817296028137,0.02,0.00,109.56,0.38,15.76
180.29572558403015,0.00,0.00,109.20,0.38,15.32
181.30339694023132,0.00,0.00,109.44,0.05,15.76
182.3266396522522,0.00,0.00,109.22,0.27,15.32
183.31882524490356,0.00,0.00,110.89,0.43,15.76
184.34219408035278,0.00,0.00,109.90,0.05,15.76
185.34998273849487,0.00,0.00,110.22,0.16,15.32
186.35785293579102,0.00,0.00,110.44,0.16,15.32
187.38114619255066,0.00,0.00,110.50,0.08,15.76
188.37319707870483,0.01,0.00,109.33,0.24,15.32
189.3809051513672,0.01,0.00,109.11,0.30,15.76
190.38846707344055,0.01,0.00,109.22,0.03,16.20
191.41225719451904,0.01,0.00,110.10,0.03,16.20
192.4038906097412,0.01,0.00,110.44,0.11,15.76
193.4116497039795,0.01,0.00,109.89,0.32,15.76
194.4192817211151,0.01,0.00,109.33,0.30,15.76
195.42695260047913,0.01,0.00,109.67,0.30,15.76
196.434632062912,0.01,0.00,109.30,0.27,15.32
197.44226622581482,0.01,0.00,108.78,0.14,16.20
198.46576619148254,0.01,0.00,109.56,0.30,15.76
199.47359204292297,0.01,0.00,108.90,0.19,15.32
200.4812514781952,0.01,0.00,109.11,0.05,15.32
201.48913550376892,0.02,0.00,109.33,0.03,15.76
202.49681782722473,0.01,0.00,108.56,0.11,15.76
203.52038955688477,0.01,0.00,108.50,0.14,15.32
204.51219177246094,0.01,0.00,109.22,0.08,15.76
205.51979970932007,0.01,0.00,110.33,0.32,15.32
206.52741813659668,0.01,0.00,111.00,0.08,15.32
207.55103039741516,0.01,0.00,110.00,0.16,15.32
208.5428123474121,0.01,0.00,110.00,0.35,15.76
209.55083632469177,0.01,0.00,109.89,0.22,15.32
210.55843019485474,0.01,0.00,109.78,0.38,15.76
211.565682888031,0.01,0.00,109.33,0.35,15.76
212.5736050605774,0.01,0.00,109.90,0.08,15.32
213.58131384849548,0.01,0.00,109.33,0.08,15.76
214.58897638320923,0.01,0.00,109.44,0.35,15.76
215.61271786689758,0.01,0.00,108.60,0.05,15.76
216.62029027938843,0.01,0.00,109.44,0.14,15.76
217.62804102897644,0.00,0.00,109.11,0.05,16.20
218.6356942653656,0.00,0.00,109.33,0.24,15.76
219.64361095428467,0.00,0.00,108.70,0.19,15.76
220.6506426334381,0.00,0.00,108.33,0.08,15.32
221.65833592414856,0.00,0.00,109.11,0.22,16.20
222.66603469848633,0.00,0.00,108.22,0.30,15.76
223.67411041259766,0.00,0.00,108.78,0.38,15.32
224.68184661865234,0.00,0.00,108.50,0.05,16.20
225.6895570755005,0.00,0.00,109.89,0.30,15.76
226.69709539413452,0.00,0.00,108.44,0.05,15.76
227.7206904888153,0.00,0.00,108.90,0.27,16.20
228.7125380039215,0.00,0.00,109.56,0.08,15.76
229.71999216079712,0.00,0.00,108.78,0.32,15.76
230.72801780700684,0.01,0.00,108.00,0.16,15.76
231.7516098022461,0.01,0.00,107.90,0.32,15.32
232.74343180656433,0.00,0.00,109.22,0.41,15.76
233.76663756370544,0.00,0.00,109.22,0.32,16.20
234.77440667152405,0.00,0.00,108.33,0.22,15.76
235.78240513801575,0.00,0.00,109.10,0.03,15.76
236.789972782135,0.00,0.00,109.67,0.19,15.76
237.7976508140564,0.00,0.00,109.44,0.11,16.20
238.805401802063,0.00,0.00,109.11,0.08,15.76
239.81303000450134,0.00,0.00,109.50,0.14,15.76
240.82090663909912,0.00,0.00,108.67,0.03,16.20
241.82855987548828,0.00,0.00,109.56,0.19,15.32
242.83620357513428,0.00,0.00,110.11,0.35,15.76
243.85990285873413,0.00,0.00,109.50,0.11,16.20
244.8517200946808,0.00,0.00,109.78,0.38,15.32
245.8593556880951,0.00,0.00,109.56,0.22,15.76
246.86705875396729,0.00,0.00,109.67,0.35,15.76
247.89067554473877,0.01,0.00,109.70,0.05,15.32
248.88230895996094,0.01,0.00,108.89,0.38,15.32
249.90561652183533,0.00,0.00,110.11,0.11,15.76
250.91351556777954,0.00,0.00,110.44,0.11,15.76
251.92141723632812,0.00,0.00,109.80,0.14,16.20
252.92904019355774,0.00,0.00,110.67,0.35,15.32
253.93685460090637,0.00,0.00,110.11,0.03,16.20
254.94435858726501,0.00,0.00,109.44,0.24,15.76
255.96790504455566,0.00,0.00,109.40,0.08,16.20
256.9597969055176,0.00,0.00,109.44,0.08,15.76
257.9674274921417,0.00,0.00,109.33,0.11,16.20
258.975172996521,0.00,0.00,109.22,0.43,15.32
259.98289227485657,0.00,0.00,109.44,0.19,15.32
260.99043321609497,0.00,0.00,109.20,0.08,15.76
261.9980311393738,0.00,0.00,109.33,0.08,15.76
263.00579047203064,0.00,0.00,109.89,0.32,15.76
264.013489484787,0.00,0.00,109.89,0.03,16.20
265.02153158187866,0.00,0.00,109.90,0.24,15.76
266.02889752388,0.53,970.30,1269.56,24.16,15.32
267.0519025325775,0.50,2140.73,861.89,24.27,14.44
268.0601201057434,0.47,2135.16,871.90,24.68,15.32
269.0675616264343,0.48,2162.16,876.56,24.65,15.76
270.075270652771,0.49,2138.61,896.89,24.54,14.88
271.0832567214966,0.48,2136.50,881.67,24.27,15.32
272.0908751487732,0.49,2137.25,887.40,24.30,14.88
273.0984561443329,0.48,2142.14,902.00,24.68,15.32
274.1062924861908,0.50,2138.61,883.33,24.14,15.32
275.1140558719635,0.51,2140.73,897.22,24.57,14.88
276.1217179298401,0.49,2138.61,882.33,24.70,15.32
277.12930154800415,0.50,2158.42,887.10,24.62,15.32
278.13706946372986,0.49,2138.61,913.44,24.57,15.32
279.1450273990631,0.52,2136.50,899.11,24.30,15.76
280.1679890155792,0.51,2137.25,886.50,24.33,15.32
281.1597349643707,0.49,2140.00,884.56,24.65,15.32
282.16740560531616,0.50,2140.73,878.22,24.54,15.76
283.17511224746704,0.51,2156.28,894.00,24.30,15.76
284.19922828674316,0.49,2137.25,880.90,24.60,16.20
285.1910309791565,0.51,2142.14,892.00,24.24,15.76
286.19877314567566,0.49,2138.61,883.67,24.41,15.76
287.20630621910095,0.50,2142.86,885.22,24.68,14.88
288.21368193626404,0.51,2138.61,899.67,24.60,15.76
289.2220332622528,0.48,2156.28,871.60,24.68,16.20
290.24505734443665,0.51,2140.73,897.67,24.33,15.76
291.25280499458313,0.51,2136.50,883.11,24.68,15.76
292.2605266571045,0.51,2138.61,891.56,24.38,15.32
293.26816034317017,0.52,2158.42,911.20,24.70,15.32
294.2760570049286,0.49,2136.50,877.11,24.62,15.76
295.28377628326416,0.52,2140.73,905.22,24.73,15.32
296.3071792125702,0.49,2135.16,881.80,24.70,15.32
297.2992718219757,0.52,2164.33,891.44,24.46,16.20
298.3070149421692,0.50,2138.61,890.22,24.70,16.20
299.3147385120392,0.51,2138.61,885.11,24.33,15.76
300.32227325439453,0.52,2140.73,900.44,24.60,15.76
301.3299276828766,0.29,2158.42,880.30,24.65,16.20
302.3376622200012,0.51,2138.61,902.22,24.65,15.32
303.34536814689636,0.50,2136.50,889.78,24.49,15.76
304.36899185180664,0.51,2156.86,905.00,24.54,16.20
305.3605692386627,0.51,2137.86,903.78,24.68,16.20
306.3685383796692,0.51,2138.61,886.67,24.27,16.20
307.3759398460388,0.52,2138.61,903.33,24.68,16.20
308.3997926712036,0.48,2137.25,877.70,24.65,16.20
309.4071571826935,0.52,2140.00,894.44,24.70,15.76
310.4148762226105,0.50,2158.42,880.44,24.49,16.20
311.4225239753723,0.50,2138.61,878.22,24.60,16.20
312.43036675453186,0.51,2137.25,894.70,24.33,15.32
313.4380280971527,0.49,2157.84,877.89,24.30,16.20
314.44584035873413,0.52,2138.61,901.67,24.70,15.76
315.45363903045654,0.51,2140.73,875.11,24.68,15.76
316.4611496925354,0.51,2158.42,896.89,24.62,16.64
317.46861720085144,0.51,2140.73,890.20,24.43,16.20
318.47659707069397,0.50,2138.61,887.67,24.38,16.20
319.48424243927,0.52,2156.28,907.33,24.70,16.20
320.50781416893005,0.51,2137.25,892.00,24.41,15.32
321.4997274875641,0.51,2140.00,920.33,24.73,15.76
322.5073297023773,0.52,2138.61,907.22,24.52,15.32
323.51501202583313,0.53,2158.42,918.78,24.33,16.64
324.5386872291565,0.52,2137.25,928.00,24.57,16.20
325.5303931236267,0.52,2142.14,923.22,24.43,16.20
326.5380413532257,0.53,2138.61,948.67,24.27,16.64
327.5455906391144,0.52,2140.73,930.89,24.33,16.64
328.5536091327667,0.54,2138.61,937.89,24.57,16.20
329.56127285957336,0.53,2136.50,947.10,24.24,15.76
330.5845420360565,0.53,2140.73,940.22,24.65,15.76
331.59243059158325,0.55,2136.50,952.00,24.27,15.76
332.6003818511963,0.53,2137.25,953.40,24.65,16.20
333.60790634155273,0.54,2140.00,943.78,24.73,16.20
334.6156165599823,0.53,2136.50,964.78,24.49,15.76
335.6231517791748,0.54,2140.73,952.11,24.49,15.76
336.6462490558624,0.54,2137.25,948.60,24.33,16.64
337.6386740207672,0.53,2140.00,963.22,24.14,16.20
338.645938873291,0.55,2138.61,963.56,24.54,16.64
339.65352869033813,0.55,2120.91,987.00,24.65,16.64
340.66131925582886,0.56,2138.61,984.44,24.68,16.20
341.66903018951416,0.54,2136.50,945.30,24.27,16.64
342.67701292037964,0.53,2140.73,961.33,24.68,16.20
343.6848418712616,0.55,2136.50,965.00,24.60,16.64
344.70849990844727,0.53,2156.86,947.60,24.24,17.08
345.6998026371002,0.55,2140.00,961.67,24.62,16.64
346.70792841911316,0.54,2138.61,950.00,24.52,16.20
347.715788602829,0.53,2140.73,954.89,24.24,15.76
348.7386894226074,0.56,2138.61,973.78,24.70,16.64
349.7462568283081,0.55,2118.81,957.60,24.76,16.64
350.7541778087616,0.55,2140.73,966.00,24.16,16.20
351.76232051849365,0.55,2138.61,958.44,24.54,16.20
352.76965737342834,0.54,2140.73,954.11,24.14,16.20
353.7774956226349,0.56,2136.50,968.60,24.57,16.64
354.7852580547333,0.55,2138.61,956.44,24.70,16.64
355.79298520088196,0.55,2138.61,954.78,24.62,16.64
356.81636333465576,0.56,2135.16,962.60,24.62,16.64
357.8083574771881,0.54,2142.14,951.33,24.22,16.64
358.8161995410919,0.56,2138.61,966.78,24.49,16.64
359.82380509376526,0.55,2136.50,959.56,24.52,16.64
360.8472363948822,0.54,2137.25,959.50,24.60,16.64
361.8391752243042,0.55,2142.14,970.78,24.49,16.64
362.84683752059937,0.54,2138.61,955.78,24.35,15.76
363.8546783924103,0.55,2140.73,968.89,24.70,15.76
364.86216259002686,0.56,2138.61,966.11,24.54,16.64
365.86986780166626,0.54,2140.73,954.90,24.73,16.64
366.8775713443756,0.55,2138.61,976.44,24.70,16.64
367.8854613304138,0.53,2136.50,964.44,24.76,16.64
368.8930299282074,0.54,2138.61,968.22,24.22,16.20
369.9008867740631,0.56,2138.61,981.30,24.43,16.20
370.9240896701813,0.54,2138.61,974.33,24.46,16.20
371.93185091018677,0.57,2138.61,976.22,24.62,16.64
372.9398567676544,0.56,2137.25,981.70,24.73,16.20
373.9470965862274,0.56,2122.12,982.44,24.16,16.64
374.9549870491028,0.57,2138.61,996.00,24.70,16.20
375.9626865386963,0.56,2140.73,1011.78,24.30,15.76
376.97038865089417,0.58,2138.61,1000.67,24.70,17.08
377.97829508781433,0.59,2116.72,1009.40,24.68,16.64
378.9859480857849,0.56,2138.61,998.78,24.73,15.76
379.9932746887207,0.58,2138.61,990.56,24.54,16.64
381.01692938804626,0.56,2137.25,991.20,24.41,16.20
382.009117603302,0.58,2120.00,1010.00,24.84,16.20
383.01626205444336,0.57,2138.61,990.78,24.68,16.64
384.02458238601685,0.57,2136.50,991.67,24.79,16.64
385.04838013648987,0.58,2137.25,1012.00,24.60,16.64
386.0395984649658,0.56,2122.12,1001.11,24.43,16.20
387.0473749637604,0.57,2138.61,1002.22,24.60,16.64
388.0553674697876,0.58,2120.91,1014.33,24.03,16.20
389.06279730796814,0.57,2138.61,1001.44,24.46,16.64
390.0704679489136,0.59,2138.61,1010.50,24.24,16.64
391.0782837867737,0.59,2118.81,1036.33,24.57,16.20
392.10142827033997,0.59,2136.50,1028.44,24.35,16.64
393.1096522808075,0.60,2117.65,1025.30,24.49,16.64
394.117139339447,0.59,2137.86,1026.67,24.33,17.08
395.12475299835205,0.59,2118.81,1030.11,24.52,16.64
396.1326506137848,0.60,2140.73,1021.56,24.22,16.64
397.1402759552002,0.59,2115.57,1029.60,24.19,16.64
398.14758586883545,0.61,2122.12,1055.44,24.60,15.76
399.1553304195404,0.60,2138.61,1058.33,24.62,16.20
400.162944316864,0.62,2116.72,1051.00,24.54,16.64
401.18695044517517,0.62,2119.72,1071.00,24.49,16.64
402.1787793636322,0.60,2117.88,1074.78,24.11,16.64
403.1862106323242,0.63,2118.81,1080.33,24.19,15.76
404.1938910484314,0.62,2120.91,1063.22,24.70,16.64
405.2177937030792,0.63,2117.65,1085.20,24.49,15.76
406.2092514038086,0.64,2117.88,1084.89,24.52,16.20
407.21715021133423,0.63,2120.91,1090.33,24.76,16.64
408.22481894493103,0.64,2118.81,1064.33,24.22,16.64
409.2486460208893,0.61,2117.65,1077.20,24.57,16.64
410.25585412979126,0.64,2120.00,1097.44,24.54,16.20
411.2636499404907,0.63,2118.81,1077.22,24.57,16.64
412.2713782787323,0.61,2136.50,1055.11,24.76,17.08
413.2794225215912,0.64,2117.65,1063.80,24.41,16.64
414.286812543869,0.61,2122.12,1069.44,23.97,16.64
415.29456639289856,0.62,2118.81,1099.56,24.70,17.08
416.3023045063019,0.65,2120.91,1120.11,24.38,16.64
417.31003856658936,0.64,2099.01,1119.22,24.57,16.64
418.3177947998047,0.67,2118.81,1118.60,24.27,16.64
419.3254590034485,0.66,2118.81,1131.89,24.57,16.20
420.3331937789917,0.69,2116.72,1175.11,24.27,17.08
421.356725692749,0.69,2098.04,1163.50,24.46,15.76
422.34865975379944,0.66,2120.00,1172.44,24.03,17.08
423.35634565353394,0.71,2099.01,1232.89,24.16,17.08
424.3639109134674,0.74,2101.09,1241.56,24.27,17.08
425.37153339385986,0.73,2099.01,1228.56,24.52,16.64
426.37919092178345,0.74,2099.01,1232.80,24.49,16.20
427.38689661026,0.72,2101.09,1220.00,24.43,16.20
428.39455556869507,0.75,2099.01,1241.78,24.60,16.20
429.4022557735443,0.75,2099.01,1234.33,24.43,17.08
430.41003155708313,0.73,2099.01,1251.90,24.03,17.52
431.43326330184937,0.77,2099.01,1267.67,24.27,17.08
432.44105887413025,0.74,2099.01,1276.56,24.62,17.08
433.4490451812744,0.76,2095.98,1282.00,24.49,17.08
434.45660376548767,0.77,2080.00,1289.44,24.52,16.64
435.4643416404724,0.76,2099.01,1298.11,24.54,16.20
436.4720389842987,0.78,2099.01,1303.89,24.24,16.20
437.4797909259796,0.76,2078.43,1297.20,24.54,16.64
438.487642288208,0.76,2102.10,1284.56,24.24,16.64
439.49531626701355,0.76,2099.01,1282.44,24.33,17.08
440.50302171707153,0.75,2099.01,1281.22,24.00,16.64
441.5105974674225,0.76,2101.09,1274.67,24.49,17.08
442.5183148384094,0.74,2096.93,1267.80,24.19,16.64
443.5260736942291,0.75,2096.93,1277.33,24.54,17.08
444.53361320495605,0.77,2081.27,1288.78,24.19,16.64
445.5575006008148,0.76,2095.98,1287.70,24.54,16.64
446.5491096973419,0.77,2102.10,1301.67,24.03,17.08
447.5565187931061,0.79,2079.21,1307.44,24.30,16.64
448.5642366409302,0.77,2099.01,1305.67,24.43,16.64
449.58818769454956,0.78,2095.98,1279.40,24.30,16.20
450.57982325553894,0.77,2082.08,1309.67,24.49,17.08
451.5875885486603,0.78,2101.09,1318.00,24.65,17.08
452.6107954978943,0.78,2099.01,1305.00,24.43,17.52
453.618670463562,0.78,2079.21,1305.11,24.14,15.76
454.6264476776123,0.80,2099.01,1322.30,24.03,16.64
455.63412046432495,0.80,2079.21,1317.00,24.33,16.64
456.6417682170868,0.77,2099.01,1304.22,24.41,16.20
457.6491825580597,0.78,2095.98,1283.00,24.30,17.08
458.6567602157593,0.77,2100.00,1315.11,24.35,17.08
459.66458463668823,0.79,2081.27,1300.56,24.41,17.08
460.67221689224243,0.78,2096.93,1295.44,24.49,16.64
461.69598054885864,0.79,2078.43,1299.70,24.57,17.08
462.6877624988556,0.80,2102.10,1324.22,23.95,17.08
463.6958739757538,0.78,2077.15,1329.89,24.41,17.52
464.70358753204346,0.79,2083.33,1323.33,23.89,17.52
465.71116518974304,0.80,2079.21,1292.78,24.19,16.64
466.7190012931824,0.77,2096.93,1311.50,24.46,17.08
467.72670578956604,0.80,2081.27,1322.56,24.38,16.64
468.73435068130493,0.78,2096.93,1319.89,24.16,17.08
469.75807523727417,0.79,2078.43,1311.40,24.16,16.20
470.7653820514679,0.79,2097.90,1318.44,24.19,16.64
471.7730631828308,0.78,2079.21,1337.56,24.38,16.20
472.7806568145752,0.82,2079.21,1372.44,24.33,17.08
473.7889130115509,0.81,2076.40,1371.60,24.49,17.08
474.79602456092834,0.82,2080.00,1379.33,24.24,16.20
475.80428075790405,0.83,2081.27,1384.44,23.92,16.64
476.81189012527466,0.83,2079.21,1388.33,24.54,17.52
477.8195250034332,0.83,2079.21,1386.33,24.11,17.08
478.8272747993469,0.82,2083.33,1385.00,24.14,16.64
479.8350579738617,0.81,2079.21,1378.78,24.16,17.52
480.842675447464,0.83,2079.21,1378.33,24.24,16.64
481.85031366348267,0.83,2081.27,1373.89,24.43,17.08
482.85811829566956,0.83,2077.15,1402.90,24.06,16.64
483.8657693862915,0.85,2077.15,1409.00,24.52,17.08
484.8733308315277,0.82,2081.27,1390.00,24.35,17.52
485.8810889720917,0.85,2077.15,1400.78,24.41,17.08
486.8889079093933,0.83,2081.27,1382.70,24.43,17.96
487.89663648605347,0.81,2079.21,1355.89,24.38,17.08
488.90378975868225,0.81,2077.15,1343.44,24.57,16.64
489.91189455986023,0.80,2081.27,1350.89,24.38,17.08
490.9197573661804,0.80,2079.21,1382.30,24.38,17.96
491.92739057540894,0.84,2079.21,1415.67,24.41,16.64
