Voltages are wrong

time,torque,RPM,current,voltage
152.3055121898651,0.65,2099.01,-1422.89,27.65
153.32887029647827,0.69,2119.72,-1291.70,27.65
154.3206169605255,0.67,2115.77,-1272.67,27.65
155.32818698883057,0.60,2138.61,-1158.22,27.67
156.335839509964,0.56,2136.50,-1146.78,27.67
157.35951781272888,0.58,2117.65,-1159.40,27.65
158.35131239891052,0.59,2117.88,-1185.00,27.65
159.37444710731506,0.65,2118.81,-1268.67,27.65
160.38200497627258,0.64,2136.50,-1220.22,27.65
161.39029741287231,0.64,2117.65,-1243.40,27.70
162.39752435684204,0.59,2137.86,-1196.56,27.67
163.40512418746948,0.59,2118.81,-1184.33,27.62
164.41274690628052,0.57,2136.50,-1166.33,27.65
165.43662214279175,0.58,2139.35,-1183.20,27.65
166.42847418785095,0.62,2115.77,-1221.89,27.65
167.4361126422882,0.65,2116.72,-1272.00,27.70
168.44343256950378,0.70,2116.72,-1336.22,27.62
169.46710562705994,0.64,2137.25,-1224.80,27.70
170.47459387779236,0.64,2115.77,-1248.56,27.65
171.48240208625793,0.68,2118.81,-1319.11,27.65
172.49019718170166,0.68,2116.72,-1266.89,27.65
173.49802899360657,0.67,2117.65,-1287.20,27.67
174.50582551956177,0.68,2137.86,-1304.67,27.67
175.51338934898376,0.72,2099.01,-1380.00,27.65
176.52108788490295,0.67,2136.50,-1296.78,27.70
177.54479670524597,0.70,2117.65,-1344.10,27.70
178.53642988204956,0.68,2117.88,-1381.11,27.65
179.54414057731628,0.73,2101.09,-1357.44,27.65
180.55172729492188,0.72,2116.72,-1350.89,27.70
181.5753312110901,0.75,2117.65,-1423.30,27.67
182.58269715309143,0.75,2097.90,-1424.00,27.65
183.59052419662476,0.76,2116.72,-1434.22,27.65
184.59794116020203,0.79,2099.01,-1458.00,27.70
185.60569143295288,0.76,2115.57,-1425.10,27.70
186.61336421966553,0.79,2097.90,-1467.44,27.67
187.6210663318634,0.78,2099.01,-1463.56,27.65
188.62873077392578,0.79,2099.01,-1448.67,27.67
189.65240335464478,0.79,2115.57,-1456.70,27.62
190.64416980743408,0.79,2100.00,-1493.00,27.67
191.6518304347992,0.80,2099.01,-1515.56,27.67
192.65948271751404,0.85,2079.21,-1594.44,27.67
193.68318367004395,0.90,2095.98,-1516.20,27.70
194.6749336719513,0.83,2102.10,-1426.89,27.67
195.6825602054596,0.78,2099.01,-1426.33,27.67
196.6902027130127,0.75,2120.91,-1481.22,27.65
197.71474862098694,0.77,2078.43,-1517.30,27.62
198.7215347290039,0.84,2097.90,-1587.33,27.67
199.7292172908783,0.89,2079.21,-1566.89,27.67
200.73685097694397,0.82,2118.81,-1465.22,27.62
201.74457502365112,0.81,2095.98,-1395.00,27.65
202.75239038467407,0.84,2100.00,-1514.33,27.67
203.76058053970337,0.78,2099.01,-1364.67,27.65
204.768239736557,0.78,2118.81,-1343.33,27.67
205.79176902770996,0.64,2135.16,-1219.80,27.65
206.78362202644348,0.60,2142.14,-1222.33,27.70
207.79134702682495,0.69,2118.81,-1342.44,27.70
208.79902601242065,0.64,2140.73,-1128.67,27.67
209.80659317970276,0.60,2120.91,-1178.00,27.67
210.81439590454102,0.64,2118.81,-1193.60,27.65
211.82220602035522,0.61,2138.61,-1172.67,27.67
212.82987713813782,0.60,2138.61,-1122.11,27.67
213.85347366333008,0.58,2137.25,-1130.00,27.67
214.845219373703,0.58,2142.14,-1124.33,27.65
215.85292553901672,0.57,2138.61,-1118.00,27.70
216.86059880256653,0.57,2136.50,-1119.78,27.65
217.88376784324646,0.56,2139.35,-1118.30,27.67
218.87612557411194,0.55,2142.14,-1084.33,27.65
219.88325786590576,0.55,2160.55,-1103.44,27.65
220.9070749282837,0.54,2138.61,-1096.44,27.70
221.9151759147644,0.56,2139.35,-1115.80,27.67
222.92252802848816,0.55,2155.69,-1114.67,27.70
223.9305419921875,0.55,2138.61,-1091.11,27.70
224.93812465667725,0.55,2136.50,-1078.11,27.70
225.9616436958313,0.54,2156.86,-1048.70,27.70
226.95357084274292,0.53,2135.73,-1091.67,27.73
227.96128511428833,0.54,2158.42,-1073.78,27.70
228.9689359664917,0.55,2156.28,-1078.33,27.70
229.99275922775269,0.56,2156.86,-1045.50,27.67
230.98440766334534,0.55,2137.86,-1073.67,27.70
231.99221086502075,0.55,2158.42,-1065.00,27.62
233.01554918289185,0.54,2156.28,-1047.67,27.73
234.0235812664032,0.56,2156.86,-1035.00,27.67
235.03106021881104,0.56,2140.00,-1084.89,27.65
236.03883147239685,0.56,2158.42,-1061.78,27.73
237.0466661453247,0.55,2158.42,-1047.56,27.67
238.05445766448975,0.56,2158.98,-1026.90,27.65
239.06208539009094,0.53,2155.69,-1062.33,27.70
240.06983923912048,0.58,2158.42,-1043.44,27.65
241.07755517959595,0.54,2158.42,-1026.44,27.70
242.1011791229248,0.55,2154.75,-1028.80,27.65
243.0929524898529,0.58,2160.00,-1042.33,27.65
244.1007342338562,0.56,2158.42,-1020.44,27.67
245.1082639694214,0.55,2158.42,-1047.11,27.65
246.13197493553162,0.56,2154.75,-1049.90,27.70
247.12371039390564,0.58,2142.14,-1042.22,27.65
248.1314401626587,0.59,2158.42,-1084.22,27.65
249.15476441383362,0.59,2160.55,-1096.44,27.70
250.16277265548706,0.62,2137.25,-1131.20,27.67
251.17004299163818,0.66,2137.86,-1199.67,27.70
252.17809867858887,0.68,2138.61,-1219.22,27.70
253.18587112426758,0.75,2118.81,-1328.56,27.65
254.20914840698242,0.78,2115.57,-1330.20,27.65
255.20113062858582,0.76,2117.88,-1351.44,27.70
256.20900678634644,0.78,2118.81,-1340.78,27.65
257.2166919708252,0.77,2118.81,-1316.78,27.70
258.2405025959015,0.78,2117.65,-1363.90,27.65
259.2320947647095,0.79,2120.00,-1398.00,27.65
260.23970317840576,0.81,2118.81,-1420.00,27.65
261.2474627494812,0.81,2099.01,-1406.33,27.70
262.2711772918701,0.83,2119.72,-1439.10,27.67
263.26291489601135,0.85,2100.00,-1437.78,27.65
264.2706594467163,0.83,2116.72,-1363.33,27.67
265.2940511703491,0.62,2158.42,-1070.56,27.70
266.30209851264954,0.60,2156.86,-1067.70,27.65
267.30949425697327,0.57,2160.00,-1061.11,27.70
268.317396402359,0.57,2158.42,-1055.78,27.73
269.3251323699951,0.58,2158.42,-1069.78,27.70
270.33295488357544,0.59,2156.86,-1078.90,27.65
271.34057784080505,0.61,2162.16,-1066.89,27.65
272.348265171051,0.61,2138.61,-1089.44,27.65
273.3560252189636,0.62,2156.28,-1074.11,27.65
274.37949776649475,0.60,2158.98,-1067.90,27.65
275.3713459968567,0.61,2142.14,-1068.89,27.70
276.37934923171997,0.62,2140.73,-1114.89,27.65
277.38676595687866,0.61,2140.73,-1104.89,27.65
278.3940796852112,0.62,2158.42,-1108.33,27.62
279.4018385410309,0.65,2136.50,-1173.60,27.67
280.4101297855377,0.69,2138.61,-1209.22,27.67
281.41778445243835,0.71,2138.61,-1228.11,27.70
282.44111347198486,0.72,2115.57,-1253.00,27.67
283.4331805706024,0.70,2140.00,-1214.89,27.65
284.4408948421478,0.71,2138.61,-1214.78,27.65
285.44869232177734,0.72,2118.81,-1260.33,27.70
286.4723653793335,0.71,2115.57,-1234.20,27.65
287.4798228740692,0.72,2142.14,-1217.89,27.67
288.48744201660156,0.73,2118.81,-1284.33,27.65
289.495320558548,0.73,2140.73,-1262.22,27.67
290.5032091140747,0.73,2117.65,-1255.50,27.67
291.51077246665955,0.72,2137.86,-1277.00,27.65
292.5186665058136,0.73,2118.81,-1289.33,27.65
293.5259590148926,0.73,2118.81,-1274.44,27.67
294.54983043670654,0.75,2137.25,-1306.90,27.67
295.5421097278595,0.79,2120.00,-1368.44,27.67
296.54977321624756,0.78,2118.81,-1365.67,27.65
297.5574333667755,0.81,2099.01,-1428.00,27.67
298.5810856819153,0.85,2095.98,-1476.80,27.67
299.57269287109375,0.86,2102.10,-1471.67,27.70
300.5802090167999,0.88,2099.01,-1527.44,27.67
301.58828616142273,0.91,2081.27,-1556.44,27.70
302.6120238304138,0.94,2098.04,-1595.10,27.67
303.6036102771759,0.92,2077.92,-1565.44,27.65
304.61138463020325,0.92,2099.01,-1559.00,27.65
305.6346752643585,0.91,2079.21,-1555.22,27.67
306.6427516937256,0.91,2095.98,-1555.20,27.65
307.6503779888153,0.91,2100.00,-1537.22,27.70
308.6581058502197,0.89,2099.01,-1511.67,27.65
309.66593170166016,0.89,2079.21,-1516.67,27.67
310.6737451553345,0.89,2095.98,-1514.60,27.65
311.68140983581543,0.87,2082.08,-1487.22,27.65
312.68904209136963,0.88,2099.01,-1495.33,27.65
313.69670271873474,0.88,2101.09,-1519.22,27.65
314.72020077705383,0.87,2098.04,-1542.30,27.65
315.7121524810791,0.89,2097.90,-1518.33,27.65
316.72001028060913,0.91,2096.93,-1565.67,27.70
317.7277100086212,0.92,2079.21,-1574.22,27.70
318.7514605522156,0.91,2098.04,-1589.50,27.65
319.7432532310486,0.90,2080.00,-1546.56,27.65
320.75091004371643,0.92,2099.01,-1589.89,27.65
321.7741711139679,0.92,2079.21,-1588.00,27.67
322.7822458744049,0.91,2098.04,-1604.70,27.67
323.7896864414215,0.91,2082.08,-1561.67,27.70
324.79711508750916,0.90,2099.01,-1570.78,27.70
325.80511260032654,0.91,2079.21,-1595.44,27.65
326.8131127357483,0.91,2098.04,-1603.30,27.67
327.8207709789276,0.92,2097.90,-1575.78,27.67
328.8284447193146,0.93,2077.15,-1600.33,27.70
329.8361485004425,0.94,2099.01,-1604.78,27.70
330.8597595691681,0.93,2078.43,-1621.70,27.65
331.851722240448,0.93,2097.90,-1596.78,27.65
332.85945439338684,0.93,2079.21,-1609.00,27.70
333.86710262298584,0.94,2099.01,-1603.22,27.65
334.8903262615204,0.94,2078.43,-1626.00,27.67
335.8826467990875,0.93,2102.10,-1601.67,27.70
336.8902225494385,0.96,2079.21,-1675.56,27.65
337.8975100517273,0.96,2059.41,-1673.67,27.70
338.92176961898804,0.98,2078.43,-1675.30,27.67
339.9134738445282,0.97,2084.17,-1687.33,27.67
340.9214107990265,0.97,2079.21,-1670.67,27.70
341.9445757865906,0.97,2079.21,-1684.11,27.65
342.936660528183,0.97,2081.27,-1670.33,27.65
343.95996022224426,0.97,2059.41,-1677.70,27.65
344.9677596092224,0.98,2061.45,-1675.33,27.65
345.9756395816803,0.96,2077.15,-1682.44,27.65
346.9836058616638,0.98,2078.43,-1675.20,27.70
347.9913294315338,0.99,2082.08,-1706.67,27.67
348.99920868873596,0.99,2059.41,-1712.67,27.70
350.0068507194519,0.99,2079.21,-1720.11,27.70
351.0146436691284,0.98,2058.82,-1736.90,27.67
352.02233242988586,0.98,2084.17,-1729.00,27.65
353.03012585639954,1.00,2057.37,-1744.33,27.67
354.0378646850586,1.00,2061.45,-1732.78,27.62
355.04561591148376,1.00,2061.45,-1727.11,27.65
356.0533392429352,1.01,2077.15,-1730.20,27.67
