time,torque,RPM,current,voltage
44.83157134056091,0.45,2178.22,915.44,16.40
45.839285135269165,0.39,2198.02,926.67,16.42
46.8471405506134,0.43,2178.61,836.30,16.45
47.85526633262634,0.41,2175.65,838.22,16.42
48.86251163482666,0.41,2200.20,780.44,16.42
49.87012529373169,0.43,2198.02,764.89,16.40
50.87749218940735,0.39,2178.61,858.90,16.48
51.88528847694397,0.43,2202.20,845.22,16.34
52.89305663108826,0.47,2178.22,923.00,16.40
53.900420904159546,0.38,2198.02,918.11,16.42
54.923840284347534,0.42,2176.47,888.50,16.40
55.915791511535645,0.45,2184.37,801.44,16.32
56.9231071472168,0.39,2178.22,886.11,16.37
57.930678367614746,0.42,2180.38,939.89,16.37
58.938356161117554,0.44,2180.38,818.00,16.37
59.94597840309143,0.42,2178.22,860.60,16.32
60.953519105911255,0.44,2198.02,929.22,16.40
61.961015701293945,0.42,2178.22,903.00,16.48
62.984569787979126,0.43,2176.47,815.10,16.42
63.97626185417175,0.47,2200.00,897.44,16.32
64.98388910293579,0.41,2178.22,914.78,16.40
65.9914162158966,0.42,2198.02,954.67,16.40
67.01499557495117,0.48,2193.93,866.00,16.34
68.00655388832092,0.41,2182.18,862.78,16.40
69.01413583755493,0.43,2178.22,809.78,16.51
70.03741025924683,0.51,2200.20,958.89,16.40
71.04543280601501,0.45,2176.47,935.30,16.32
72.05280566215515,0.44,2177.82,915.11,16.42
73.0606210231781,0.51,2198.02,833.22,16.42
74.06792831420898,0.45,2178.22,893.78,16.45
75.07590937614441,0.47,2178.61,965.10,16.40
76.0834379196167,0.47,2202.20,922.33,16.40
77.09113550186157,0.47,2178.22,895.22,16.40
78.09863805770874,0.49,2178.22,849.56,16.42
79.12191486358643,0.45,2176.47,934.60,16.40
80.11385774612427,0.46,2184.37,982.56,16.37
81.12157940864563,0.51,2178.22,842.11,16.45
82.1291446685791,0.46,2200.20,892.33,16.42
83.13678812980652,0.47,2178.22,984.00,16.42
84.14442753791809,0.48,2178.22,922.30,16.42
85.15211534500122,0.45,2178.22,861.00,16.29
86.15956902503967,0.53,2198.02,960.00,16.37
87.18322515487671,0.46,2174.34,954.10,16.37
88.1748960018158,0.48,2180.00,984.78,16.37
89.18283462524414,0.52,2198.02,873.89,16.45
90.19012594223022,0.47,2178.22,902.33,16.45
91.21383213996887,0.49,2174.34,983.30,16.34
92.20553517341614,0.45,2202.20,977.33,16.42
93.21300339698792,0.46,2178.22,917.67,16.42
94.23631477355957,0.54,2178.22,902.78,16.48
95.24442958831787,0.46,2198.23,955.50,16.42
96.25163459777832,0.48,2175.65,997.89,16.45
97.25930094718933,0.52,2198.02,931.56,16.40
98.26689410209656,0.47,2178.22,897.11,16.45
99.27454614639282,0.50,2198.23,901.30,16.40
100.28226661682129,0.47,2182.18,917.11,16.40
101.28992223739624,0.48,2198.02,925.00,16.37
102.29734945297241,0.51,2178.22,927.22,16.42
103.32089519500732,0.46,2196.08,937.00,16.37
104.31265568733215,0.50,2184.37,887.00,16.42
105.32038307189941,0.48,2198.02,912.00,16.37
106.32792353630066,0.50,2180.38,933.56,16.40
107.3357663154602,0.50,2198.02,926.00,16.45
108.34304976463318,0.47,2178.22,954.80,16.37
109.3507125377655,0.50,2198.02,923.89,16.32
110.35833883285522,0.48,2178.22,911.11,16.42
111.38213968276978,0.50,2193.93,938.20,16.40
112.37357926368713,0.48,2180.00,924.33,16.42
113.38111162185669,0.49,2198.02,964.00,16.37
114.38877248764038,0.50,2178.22,958.33,16.42
115.4125120639801,0.50,2193.93,909.90,16.37
116.41965794563293,0.52,2182.18,928.44,16.40
117.42712450027466,0.48,2178.22,921.11,16.40
118.43500351905823,0.51,2200.20,955.89,16.37
119.44293522834778,0.51,2176.47,952.70,16.40
120.45004439353943,0.51,2177.82,913.67,16.42
121.45833802223206,0.51,2198.02,963.11,16.37
122.46569013595581,0.50,2178.22,961.33,16.34
123.48889183998108,0.52,2174.34,948.10,16.42
124.48125505447388,0.49,2180.00,951.44,16.42
125.48868441581726,0.52,2198.02,967.78,16.45
126.49577140808105,0.50,2176.06,938.67,16.51
127.51967859268188,0.49,2196.08,975.20,16.42
128.51175093650818,0.52,2182.18,986.00,16.45
129.51916909217834,0.49,2178.22,964.44,16.45
130.5268623828888,0.51,2180.38,920.67,16.37
131.53435587882996,0.49,2180.38,926.89,16.42
132.54201650619507,0.50,2200.20,1000.50,16.40
133.54956150054932,0.48,2178.22,972.67,16.37
134.5571813583374,0.49,2178.22,927.22,16.32
135.58079171180725,0.54,2176.47,1004.10,16.48
136.57246160507202,0.47,2182.18,971.67,16.45
137.59577202796936,0.48,2178.22,908.89,16.40
138.603364944458,0.54,2178.22,986.22,16.53
139.61132955551147,0.47,2196.08,1000.60,16.42
140.6186351776123,0.52,2184.37,909.44,16.37
141.626362323761,0.49,2178.22,935.89,16.45
142.63464283943176,0.48,2180.38,1003.78,16.42
143.64178490638733,0.54,2178.22,998.78,16.37
144.64936065673828,0.47,2178.22,915.00,16.40
145.65715169906616,0.48,2198.02,946.22,16.42
146.6648509502411,0.51,2178.22,1000.00,16.40
147.6724784374237,0.50,2176.47,970.50,16.40
148.68028926849365,0.51,2180.00,913.11,16.42
149.6877944469452,0.49,2178.22,992.78,16.37
150.69541835784912,0.50,2176.06,1006.89,16.42
151.71886825561523,0.54,2196.08,940.00,16.45
152.71060705184937,0.47,2182.18,976.89,16.37
153.71826362609863,0.47,2178.22,1044.67,16.40
154.72600650787354,0.56,2178.22,924.78,16.32
155.74955892562866,0.49,2178.61,986.00,16.40
156.74084734916687,0.50,2177.82,1047.11,16.40
157.74898052215576,0.52,2158.42,942.78,16.40
158.7564971446991,0.50,2158.42,1003.89,16.42
159.7802276611328,0.54,2174.34,1024.60,16.34
160.78749251365662,0.49,2157.84,959.56,16.45
161.7952527999878,0.51,2180.38,1038.67,16.40
162.80290579795837,0.56,2178.22,1001.56,16.42
163.8106608390808,0.50,2174.34,967.40,16.45
164.81829166412354,0.54,2182.18,1038.78,16.32
165.825754404068,0.51,2176.06,1023.11,16.37
166.83346962928772,0.52,2178.22,961.11,16.40
167.85685658454895,0.57,2180.75,1043.10,16.34
168.84874629974365,0.50,2157.84,1003.56,16.37
169.85639095306396,0.51,2178.22,1049.56,16.40
170.86394929885864,0.58,2178.22,985.44,16.40
171.88754796981812,0.51,2158.98,1035.20,16.34
172.87939286231995,0.54,2157.84,1055.78,16.34
173.88736248016357,0.55,2180.38,1026.89,16.34
174.8945631980896,0.52,2158.42,1056.22,16.40
175.9182653427124,0.55,2176.47,1006.20,16.37
176.9099543094635,0.55,2157.84,1052.00,16.40
177.91759538650513,0.53,2160.55,1017.67,16.37
178.92519545555115,0.59,2176.06,1046.78,16.32
179.94891834259033,0.52,2176.47,1044.20,16.45
180.95624446868896,0.51,2160.00,1066.11,16.45
181.96403789520264,0.59,2158.42,1045.00,16.37
182.9718255996704,0.53,2178.22,1058.11,16.42
183.9794237613678,0.54,2178.61,1030.60,16.37
184.98720145225525,0.55,2155.69,1058.00,16.42
185.99495911598206,0.52,2178.22,1011.22,16.42
187.00248289108276,0.54,2158.42,1070.89,16.40
188.02584981918335,0.53,2174.34,1044.90,16.45
189.0176248550415,0.51,2180.00,1048.00,16.37
190.0252640247345,0.56,2178.22,971.22,16.40
191.03298211097717,0.51,2156.28,1054.89,16.48
192.0567283630371,0.50,2174.34,1013.60,16.40
193.04817509651184,0.53,2182.18,986.78,16.40
194.0559561252594,0.56,2178.22,1021.33,16.34
195.07920503616333,0.52,2178.22,1016.89,16.42
196.08710932731628,0.59,2158.98,1072.00,16.37
197.09464144706726,0.53,2175.65,1030.78,16.34
198.10239005088806,0.53,2160.55,1065.11,16.40
199.11011409759521,0.60,2156.28,1028.78,16.37
200.11777234077454,0.55,2158.98,1092.80,16.42
201.1254324913025,0.54,2177.82,1032.00,16.40
202.13325428962708,0.59,2158.42,1061.89,16.32
203.14091539382935,0.58,2138.61,1149.67,16.32
204.16410732269287,0.57,2156.86,1117.90,16.40
205.156001329422,0.65,2142.14,1148.22,16.40
206.16358017921448,0.64,2138.61,1151.67,16.37
207.17122292518616,0.61,2160.55,1160.67,16.42
208.19490361213684,0.64,2139.35,1179.50,16.32
209.186621427536,0.68,2137.86,1170.67,16.32
210.1942844390869,0.61,2138.61,1177.56,16.40
211.20173597335815,0.61,2138.61,1154.22,16.37
212.2254786491394,0.69,2137.25,1183.60,16.40
213.21715641021729,0.63,2137.86,1231.11,16.32
214.2405755519867,0.65,2138.61,1197.56,16.42
215.2483594417572,0.69,2136.50,1205.78,16.32
216.25619626045227,0.66,2137.25,1208.70,16.37
217.26403760910034,0.63,2157.84,1182.11,16.34
218.2715985774994,0.67,2120.91,1239.11,16.37
219.2793893814087,0.68,2136.50,1209.89,16.37
220.30263328552246,0.63,2158.98,1217.30,16.42
221.29436802864075,0.65,2117.88,1247.89,16.42
222.30210280418396,0.70,2138.61,1210.78,16.37
223.3097870349884,0.65,2138.61,1235.00,16.40
224.33355832099915,0.70,2139.35,1257.90,16.34
225.32503986358643,0.75,2115.77,1285.44,16.42
226.33282017707825,0.71,2138.61,1277.00,16.37
227.34051322937012,0.71,2136.50,1305.33,16.40
228.36414575576782,0.75,2117.65,1283.80,16.32
229.37178540229797,0.72,2137.86,1295.44,16.37
230.37933230400085,0.71,2118.81,1308.56,16.34
231.38712549209595,0.74,2116.72,1300.00,16.40
232.41037940979004,0.77,2135.16,1291.80,16.34
233.40246510505676,0.72,2122.12,1325.56,16.42
234.41007828712463,0.73,2118.81,1354.44,16.40
235.41778993606567,0.79,2140.73,1319.89,16.34
236.44132018089294,0.73,2117.65,1311.50,16.37
237.43278741836548,0.73,2117.88,1347.33,16.37
238.44077944755554,0.78,2138.61,1353.22,16.37
239.448335647583,0.76,2118.81,1327.56,16.37
240.47153425216675,0.73,2115.57,1344.80,16.40
241.46371626853943,0.79,2117.88,1381.78,16.34
242.48698139190674,0.79,2118.81,1382.11,16.32
243.49455738067627,0.76,2118.81,1341.67,16.40
244.5028681755066,0.79,2135.16,1345.40,16.40
245.5104308128357,0.78,2120.00,1342.67,16.42
246.51769542694092,0.73,2118.81,1338.78,16.34
247.52565050125122,0.74,2138.61,1302.78,16.34
248.54891562461853,0.78,2137.25,1324.20,16.32
249.5408341884613,0.74,2117.88,1325.56,16.37
250.54848051071167,0.73,2136.50,1295.00,16.32
251.55648064613342,0.78,2118.81,1287.33,16.32
252.57992386817932,0.75,2135.16,1381.00,16.37
253.57160544395447,0.74,2117.88,1337.89,16.40
254.59487438201904,0.78,2118.81,1344.22,16.37
255.6025950908661,0.76,2138.61,1346.44,16.37
256.610476732254,0.73,2115.57,1339.90,16.40
257.61811995506287,0.79,2140.00,1349.22,16.37
258.62583208084106,0.82,2099.01,1417.56,16.34
259.63367557525635,0.83,2116.72,1506.78,16.34
260.6569311618805,0.88,2095.98,1551.70,16.37
261.6488366127014,0.90,2102.10,1526.78,16.29
262.6564290523529,0.86,2099.01,1539.78,16.34
263.6642816066742,0.89,2099.01,1566.33,16.34
264.68767786026,0.93,2098.04,1553.40,16.34
265.6792576313019,0.91,2077.92,1564.56,16.40
266.687002658844,0.88,2096.93,1549.44,16.34
267.694619178772,0.92,2099.01,1538.56,16.32
268.71832489967346,0.91,2095.98,1520.80,16.34
269.7258324623108,0.88,2097.90,1543.33,16.32
270.733571767807,0.91,2099.01,1542.44,16.34
271.7415316104889,0.92,2096.93,1531.56,16.32
272.7646231651306,0.87,2078.43,1555.40,16.34
273.75672149658203,0.91,2097.90,1543.33,16.34
274.76428031921387,0.92,2099.01,1529.11,16.34
275.7720220088959,0.90,2099.01,1535.00,16.40
276.7958629131317,0.89,2095.98,1551.20,16.37
277.7874526977539,0.89,2102.10,1506.22,16.37
278.7951467037201,0.87,2099.01,1538.78,16.32
279.80258321762085,0.88,2081.27,1541.22,16.37
280.82636308670044,0.90,2098.04,1553.10,16.37
281.81816935539246,0.92,2097.90,1557.22,16.37
282.8256506919861,0.89,2079.21,1545.56,16.32
283.84897232055664,0.91,2099.01,1574.33,16.34
284.85692596435547,0.95,2076.40,1607.90,16.32
285.8645279407501,0.95,2080.00,1610.00,16.32
286.8722321987152,0.94,2099.01,1623.22,16.26
287.8800754547119,0.97,2079.21,1626.78,16.26
288.90321350097656,0.94,2076.40,1617.90,16.26
289.89519143104553,0.92,2082.08,1587.67,16.32
290.9030282497406,0.95,2079.21,1572.11,16.32
291.910578250885,0.92,2081.27,1581.00,16.29
292.9340612888336,0.92,2078.43,1563.20,16.32
293.9261386394501,0.93,2077.92,1611.78,16.29
294.93356919288635,0.94,2079.21,1595.44,16.26
295.9412021636963,0.94,2079.21,1587.00,16.34
296.96504759788513,0.93,2076.40,1600.70,16.34
297.9566161632538,0.95,2077.92,1595.56,16.34
298.97989678382874,0.94,2079.21,1589.56,16.34
299.9875822067261,0.92,2079.21,1576.56,16.37
300.9956202507019,0.94,2078.43,1568.90,16.32
302.0030150413513,0.96,2082.08,1589.67,16.34
303.01063227653503,0.95,2079.21,1611.67,16.32
304.0182251930237,0.95,2079.21,1616.11,16.29
305.0258193016052,0.98,2060.84,1625.20,16.32
306.0339684486389,0.93,2080.00,1612.89,16.29
307.04161310195923,0.95,2077.15,1614.78,16.29
308.0491216182709,0.96,2059.41,1612.67,16.34
309.072548866272,0.95,2078.43,1580.70,16.32
310.06460332870483,0.94,2080.00,1625.78,16.26
311.07228565216064,0.97,2079.21,1629.89,16.29
312.08005595207214,0.96,2059.41,1606.22,16.26
313.1036081314087,0.94,2078.43,1626.50,16.32
314.0952980518341,0.96,2080.00,1584.33,16.32
315.10318636894226,0.95,2079.21,1576.33,16.26
316.1107792854309,0.93,2079.21,1593.67,16.32
317.13435316085815,0.94,2082.51,1608.50,16.29
318.12599325180054,0.98,2057.94,1651.67,16.32
319.13379740715027,0.95,2059.41,1614.33,16.34
320.1569662094116,0.94,2079.21,1623.67,16.32
321.16499161720276,0.98,2082.51,1654.80,16.29
322.1724908351898,0.97,2055.89,1640.89,16.29
323.18025732040405,0.96,2079.21,1634.33,16.29
324.18807578086853,0.98,2077.15,1643.00,16.26
325.1957573890686,0.98,2058.82,1632.40,16.26
326.2034270763397,0.95,2077.92,1624.22,16.29
327.21121549606323,0.95,2059.41,1656.56,16.32
328.2188010215759,1.00,2077.15,1674.22,16.32
329.24266934394836,0.98,2058.82,1685.80,16.26
330.23429226875305,0.97,2060.00,1684.33,16.29
331.24184346199036,1.01,2059.41,1689.67,16.34
332.2497775554657,1.01,2079.21,1700.78,16.29
333.27333545684814,0.98,2060.84,1697.90,16.21
334.2652220726013,1.01,2055.89,1714.11,16.34
335.28838300704956,1.02,2059.41,1719.78,16.34
336.29604935646057,0.99,2057.37,1691.89,16.29
337.3040671348572,1.00,2058.82,1760.20,16.18
338.3118097782135,1.05,2055.89,1769.00,16.21
339.3192937374115,1.03,2043.65,1734.56,16.26
340.3269202709198,1.02,2057.37,1736.11,16.32
341.3503301143646,1.04,2060.84,1774.00,16.18
342.3423957824707,1.05,2040.00,1785.33,16.24
343.3498914241791,1.03,2041.63,1768.56,16.29
344.35760521888733,1.04,2059.41,1806.89,16.26
345.3811836242676,1.06,2041.22,1806.60,16.34
346.3729944229126,1.05,2035.93,1791.33,16.32
347.3805959224701,1.05,2037.59,1797.44,16.32
348.3882186412811,1.07,2057.37,1814.11,16.37
349.41196942329407,1.07,2019.61,1806.00,16.24
350.4193494319916,1.05,2055.89,1763.78,16.21
351.427109003067,1.06,2039.60,1800.78,16.10
352.4344816207886,1.05,2037.59,1762.22,16.32
353.45821022987366,1.03,2058.82,1760.40,16.37
354.4501452445984,1.06,2037.96,1829.78,16.32
355.45795249938965,1.09,2019.80,1840.22,16.29
356.46559739112854,1.06,2039.60,1773.78,16.32
357.48893332481384,1.06,2037.22,1825.40,16.29
358.48062896728516,1.10,1961.96,1852.44,15.58
359.48872780799866,1.06,1643.56,1853.33,14.45
360.49587297439575,1.07,1248.76,1850.00,11.14
361.5199179649353,1.07,725.49,1847.50,7.32
362.5114324092865,1.08,519.48,1842.44,10.06
363.5350031852722,1.06,1386.14,1840.78,16.34
364.5426461696625,0.93,2099.01,1436.89,16.37
365.5510528087616,0.88,2095.98,1539.80,16.26
366.5583715438843,0.89,2080.00,1553.56,16.34
367.5659487247467,0.93,2099.01,1568.78,16.34
368.57373332977295,0.92,2077.15,1554.56,16.40
369.59706449508667,0.88,2095.98,1556.70,16.29
370.588894367218,0.96,2062.06,1664.89,16.24
371.5967299938202,1.08,2019.80,1849.44,16.24
372.6043236255646,1.08,2017.80,1837.00,16.34
373.6280999183655,1.10,2039.22,1844.20,16.15
374.61965107917786,1.09,2017.98,1836.00,16.05
375.6273365020752,1.07,2037.59,1777.11,16.21
376.65056586265564,1.07,2019.80,1844.78,16.21
377.6587498188019,1.10,2017.63,1834.90,16.10
378.66630506515503,1.09,2017.98,1855.11,16.13
379.6741840839386,1.06,1861.39,1851.89,15.83
380.6818940639496,1.06,1722.77,1850.67,15.02
381.705269575119,1.05,1547.50,1851.60,14.77
382.6973042488098,1.04,1800.00,1797.56,16.29
383.7049095630646,0.97,2059.41,1683.22,16.29
384.7124967575073,0.99,2077.15,1684.67,16.32
385.73619532585144,1.00,2056.81,1694.40,16.34
386.7281856536865,0.97,2082.08,1702.44,16.29
387.73559761047363,0.98,2059.41,1682.78,16.42
388.74335741996765,1.02,2081.27,1707.22,16.26
389.7672176361084,1.00,2058.82,1754.80,16.21
390.758704662323,1.05,2037.96,1766.56,16.21
391.78192949295044,1.09,2039.60,1833.78,16.15
392.7897653579712,1.08,2039.60,1849.56,16.24
393.7977442741394,1.08,1998.04,1851.50,16.07
394.8053367137909,1.10,1960.00,1853.89,15.99
395.813027381897,1.08,1841.58,1851.44,15.77
396.8207309246063,1.04,2000.00,1771.44,16.37
397.8441045284271,0.93,2095.98,1539.60,16.40
398.8363423347473,0.27,560.56,114.78,0.00
399.843790769577,-0.00,0.00,112.44,0.00
400.85140013694763,-0.00,0.00,112.00,0.00
401.8751084804535,-0.00,0.00,112.00,0.00
402.8667767047882,-0.00,0.00,112.33,0.00
403.8744435310364,-0.00,0.00,112.56,0.00
404.8821988105774,-0.00,0.00,112.00,0.00
405.90588998794556,-0.00,0.00,111.50,0.00
406.89741110801697,-0.00,0.00,112.44,0.00
407.9208765029907,-0.00,0.00,112.89,0.00
408.92870140075684,-0.00,0.00,112.00,0.00
409.9364821910858,-0.00,0.00,112.40,0.00
410.94420409202576,-0.00,0.00,112.00,0.00
411.9519636631012,-0.00,0.00,112.11,0.00
412.959588766098,-0.00,0.00,111.56,0.00
413.9669427871704,-0.00,0.00,112.60,0.00
414.97457551956177,-0.00,0.00,113.00,0.00
415.9823098182678,-0.00,0.00,112.78,0.00
416.9902949333191,-0.00,0.00,111.89,0.00
418.01435017585754,-0.00,0.00,112.60,0.00
419.00571727752686,-0.00,0.00,112.44,0.00
420.01348996162415,-0.00,0.00,112.11,0.00
421.0208570957184,-0.00,0.00,112.89,0.00
422.04442024230957,-0.00,0.00,112.90,0.00
423.0360298156738,-0.00,0.00,112.44,0.00
424.0440344810486,-0.00,0.00,112.78,0.00
425.05189085006714,-0.00,0.00,112.00,0.00
426.0754647254944,-0.00,0.00,113.10,0.00
427.06728506088257,-0.00,0.00,112.78,0.00
428.0744640827179,-0.00,0.00,113.11,0.00
429.0983519554138,-0.00,0.00,113.33,0.00
430.10586857795715,-0.00,0.00,112.78,0.00
431.1134395599365,0.00,0.00,113.10,0.00
432.1214473247528,0.00,0.00,113.33,0.00
433.12916707992554,0.00,0.00,113.00,0.00
434.1369163990021,-0.00,0.00,111.90,0.00
435.1447112560272,-0.00,0.00,112.89,0.00
436.1522307395935,0.00,0.00,112.89,0.00
437.16009044647217,-0.00,0.00,113.78,0.00
438.167861700058,-0.00,0.00,112.90,0.00
439.1753969192505,-0.00,0.00,114.33,0.00
440.18259143829346,-0.00,0.00,113.44,0.00
441.1902594566345,-0.00,0.00,113.33,0.00
442.21407103538513,-0.00,0.00,112.60,0.00
443.2062907218933,0.10,0.00,112.56,0.00
444.2142651081085,0.04,0.00,113.33,0.00
445.2214238643646,-0.00,0.00,113.44,0.00
446.2451033592224,-0.00,0.00,112.60,0.00
447.2372899055481,-0.00,0.00,112.22,0.00
448.24442291259766,-0.00,0.00,112.56,0.00
449.2519829273224,-0.00,0.00,112.78,0.00
450.27548599243164,-0.00,0.00,112.70,0.00
451.2675795555115,-0.00,0.00,112.67,0.00
452.27483344078064,-0.00,0.00,111.56,0.00
453.29863023757935,-0.00,0.00,112.11,0.00
454.3061921596527,-0.00,0.00,112.11,0.00
455.3139109611511,-0.00,0.00,112.30,0.00
456.3218650817871,-0.00,0.00,112.11,0.00
457.32960414886475,-0.00,0.00,111.22,0.00
458.3373792171478,-0.00,0.00,112.70,0.00
459.34507036209106,-0.00,0.00,112.78,0.00
460.3523018360138,-0.00,0.00,111.89,0.00
461.3603558540344,-0.00,0.00,112.44,0.00
462.36814999580383,-0.00,0.00,113.00,0.00
463.3759512901306,-0.00,0.00,112.56,0.00
464.3836109638214,-0.00,0.00,112.44,0.00
465.39132809638977,-0.00,0.00,112.44,0.00
466.4143776893616,-0.00,0.00,112.10,0.00
467.40653824806213,-0.00,0.00,112.22,0.00
468.4143283367157,-0.00,0.00,112.89,0.00
469.42159700393677,-0.00,0.00,112.11,0.00
470.44528126716614,-0.00,0.00,112.30,0.00
471.43682169914246,-0.00,0.00,111.89,0.00
472.44467854499817,-0.00,0.00,111.44,0.00
473.4526834487915,-0.00,0.00,111.67,0.00
