time,torque,RPM,current,voltage,temperature
2.8148560523986816,0.43,0.00,-106.11,0.03,15.76
3.8224072456359863,0.43,0.00,-106.33,0.24,15.76
4.830288887023926,0.43,0.00,-105.89,0.19,14.88
5.853159189224243,0.43,0.00,-106.60,0.41,15.32
6.845431089401245,0.43,0.00,-106.33,0.05,15.76
7.852537631988525,0.43,0.00,-106.78,0.16,15.76
8.860666275024414,0.47,356.44,667.44,19.79,15.76
9.88374400138855,0.73,2117.65,812.40,24.16,15.32
10.875951051712036,0.56,2160.00,671.67,24.11,14.44
11.898792505264282,0.65,2158.42,696.78,24.35,14.88
12.906390905380249,0.61,2156.28,716.22,24.35,15.32
13.914710998535156,0.59,2156.86,706.70,24.49,15.32
14.921681880950928,0.67,2142.14,724.00,23.95,14.88
15.929874181747437,0.60,2158.42,731.89,24.76,14.44
16.937236309051514,0.62,2160.55,743.89,24.54,15.32
17.945175647735596,0.67,2138.61,712.56,24.49,14.88
18.952849626541138,0.61,2158.42,732.60,24.54,15.32
19.96053457260132,0.66,2158.42,737.00,24.54,15.76
20.967613697052002,0.63,2158.42,737.78,24.57,14.88
21.991485595703125,0.63,2135.16,729.80,24.79,15.32
22.983356714248657,0.67,2157.84,738.44,24.16,14.88
23.990427494049072,0.62,2162.70,731.33,23.97,16.20
24.998600959777832,0.64,2136.50,749.11,24.33,15.32
26.022363662719727,0.66,2156.86,741.20,24.35,15.32
27.01398754119873,0.61,2140.00,737.22,24.38,15.76
28.021586656570435,0.66,2138.61,748.67,24.60,15.32
29.029225826263428,0.64,2140.73,745.22,24.30,15.76
30.03614330291748,0.62,2158.42,758.89,24.24,14.88
31.059937000274658,0.67,2156.28,740.50,24.46,15.76
32.06762218475342,0.63,2138.61,749.11,24.49,15.76
33.07539653778076,0.65,2156.28,726.56,24.60,16.20
34.08261585235596,0.65,2137.25,745.60,24.57,15.76
35.09082531929016,0.63,2157.84,747.11,24.54,15.76
36.09785556793213,0.68,2158.42,756.33,24.19,15.32
37.105957984924316,0.64,2138.61,746.67,24.41,15.32
38.12897205352783,0.64,2156.86,746.40,24.43,16.20
39.12113332748413,0.67,2140.00,757.00,24.54,15.32
40.12890291213989,0.62,2138.61,762.11,24.46,15.76
41.13598418235779,0.68,2156.28,782.44,24.46,15.76
42.159799575805664,0.65,2137.25,788.30,24.54,15.32
43.15125036239624,0.65,2142.14,809.22,24.30,15.76
44.15873670578003,0.70,2138.61,810.22,24.08,15.32
45.16692018508911,0.66,2140.73,818.11,24.16,15.76
46.174163579940796,0.70,2138.61,835.56,24.03,15.76
47.19758629798889,0.69,2138.61,820.10,24.65,16.64
48.205416202545166,0.67,2138.61,828.44,24.43,16.20
49.213199615478516,0.72,2118.81,844.11,23.92,16.20
50.220520973205566,0.68,2115.57,833.60,24.30,16.64
51.22858786582947,0.68,2140.00,830.00,24.22,15.76
