time,torque,RPM,current,voltage,temperature
87.51576256752014,0.85,2100.00,1039.00,24.38,13.99
88.52335119247437,0.79,2099.01,1041.67,23.95,14.44
89.54634308815002,0.80,2077.15,1046.89,24.49,13.99
90.55460548400879,0.78,2098.04,1070.10,24.41,13.99
91.56201434135437,0.76,2102.10,1044.22,24.22,13.99
92.56956934928894,0.80,2099.01,1052.22,24.46,14.44
93.57728409767151,0.78,2083.33,1041.44,24.52,13.55
94.58492922782898,0.78,2099.01,1055.67,24.49,13.55
95.59262561798096,0.80,2096.93,1049.50,24.22,13.55
96.60041236877441,0.80,2101.09,1044.44,24.16,14.88
97.60785579681396,0.79,2096.93,1061.00,24.41,13.99
98.61566591262817,0.79,2077.15,1055.56,24.30,13.99
99.62325835227966,0.78,2103.17,1060.40,24.60,14.44
100.63082909584045,0.81,2099.01,1077.78,24.62,14.88
101.63850569725037,0.83,2077.15,1095.89,24.35,14.44
102.64606285095215,0.81,2101.09,1090.33,24.46,14.44
103.65367603302002,0.82,2099.01,1077.40,24.22,14.88
104.6613028049469,0.81,2079.21,1092.89,24.46,13.99
105.66879916191101,0.80,2101.09,1092.78,24.27,14.44
106.67643642425537,0.81,2079.21,1091.33,24.14,14.44
107.68411350250244,0.83,2099.01,1089.40,24.49,14.44
108.69171118736267,0.83,2081.27,1147.56,24.19,13.99
109.69919633865356,0.94,2039.60,1401.33,23.79,13.99
110.70680212974548,1.03,2039.60,1483.89,24.00,14.44
111.73014521598816,1.02,2039.60,1423.20,24.16,14.88
112.73782539367676,1.03,2037.59,1465.33,24.41,14.44
113.74544954299927,1.03,2039.60,1455.44,24.35,13.99
114.75329303741455,1.02,2037.59,1445.67,24.35,14.44
115.76098704338074,1.03,2041.63,1474.40,24.06,13.99
116.76859927177429,1.04,2039.60,1469.33,24.19,14.44
117.7761013507843,1.05,2037.59,1478.33,24.11,14.44
118.78384017944336,1.07,2041.63,1471.89,24.03,14.44
119.7914719581604,1.05,2037.59,1490.90,23.70,14.44
120.79913878440857,1.06,2037.59,1491.67,24.38,14.88
121.80670404434204,1.06,2019.80,1513.56,24.30,14.44
122.83016347885132,1.03,2060.84,1398.90,23.95,13.99
123.82192134857178,0.98,2037.96,1340.44,24.16,13.99
124.82953238487244,0.98,2079.21,1295.67,24.22,14.44
125.8526222705841,0.95,2057.37,1252.89,24.33,14.44
126.86062550544739,0.93,2078.43,1239.30,24.19,14.88
127.86808705329895,0.94,2060.00,1238.78,24.27,13.99
128.87574934959412,0.93,2079.21,1240.22,24.41,14.88
129.88349723815918,0.92,2059.41,1244.44,24.03,14.88
130.89116430282593,0.94,2058.82,1261.40,24.14,13.99
131.89869570732117,0.94,2082.08,1255.33,23.89,14.88
132.9064118862152,0.92,2059.41,1245.78,24.30,14.44
133.91397666931152,0.95,2059.41,1246.78,24.35,14.44
134.92169165611267,0.94,2081.27,1254.33,24.41,14.88
135.92931389808655,0.92,2057.37,1259.80,24.38,14.88
136.93694472312927,1.02,2039.60,1485.67,24.16,14.88
137.9446337223053,1.12,2000.00,1614.00,23.30,15.32
138.96814560890198,1.15,1939.28,1642.40,22.46,14.88
139.9592888355255,1.20,1900.00,1575.44,24.35,13.99
140.96675491333008,1.05,2041.63,1480.67,24.35,14.88
141.975022315979,1.05,2037.59,1455.44,24.14,14.44
142.9985077381134,1.06,2039.22,1493.80,23.76,13.99
144.00559425354004,1.07,2042.04,1464.33,23.97,14.88
145.013245344162,1.05,2019.80,1475.22,23.89,15.32
146.02085638046265,1.09,2039.60,1536.33,23.43,14.44
147.0284082889557,1.10,2021.80,1535.00,23.52,14.44
148.03635787963867,1.10,2017.80,1557.60,24.19,14.88
149.0441198348999,1.14,2019.80,1577.78,24.06,15.32
150.0517077445984,1.13,2000.00,1556.00,23.95,15.32
151.07481455802917,1.10,2000.00,1569.70,24.22,14.44
152.06703400611877,1.14,2020.00,1570.00,24.24,14.88
153.07445216178894,1.12,2019.80,1566.78,24.22,13.99
154.08211159706116,1.12,2017.80,1558.11,23.92,14.88
155.10585260391235,1.11,2019.61,1555.80,24.24,13.99
156.09743213653564,1.11,2022.02,1563.78,24.30,14.88
157.1050364971161,1.09,2017.80,1548.89,24.11,14.88
158.11259865760803,1.13,2023.81,1582.00,23.62,15.32
159.12020111083984,1.13,2019.80,1547.22,23.52,14.88
160.12775111198425,1.11,2019.80,1565.60,23.54,14.44
161.1354763507843,1.14,2019.80,1587.44,23.87,15.76
162.15861582756042,1.14,1998.02,1582.89,24.38,15.32
163.16625499725342,1.16,2019.61,1591.80,24.08,15.32
164.17389845848083,1.16,2000.00,1600.44,24.22,14.88
165.1817193031311,1.15,2000.00,1611.44,23.68,14.88
166.18928861618042,1.15,2021.80,1614.33,23.79,15.32
167.1970202922821,1.17,2000.00,1599.56,23.46,15.32
168.20460176467896,1.17,2000.00,1615.80,24.19,15.32
169.21222138404846,1.16,2001.98,1609.33,24.11,15.32
170.21991848945618,1.16,2000.00,1606.11,24.22,15.32
171.22748064994812,1.16,2000.00,1611.22,23.76,14.88
172.23520827293396,1.16,2000.00,1625.10,23.46,14.88
173.24269485473633,1.19,2000.00,1625.11,24.11,14.44
174.25035881996155,1.17,1998.02,1634.89,23.43,15.32
175.2580440044403,1.18,2001.98,1615.00,23.81,14.88
176.2656524181366,1.17,1998.02,1602.70,23.68,15.32
177.2732388973236,1.17,2017.80,1591.78,23.62,14.88
178.28085041046143,1.13,2021.80,1524.67,23.81,15.76
179.30446887016296,1.14,2037.22,1534.10,23.89,15.76
180.31153440475464,1.11,2022.02,1499.00,23.79,15.32
181.31925797462463,1.11,2039.60,1500.67,23.70,15.32
182.3268814086914,1.12,2017.80,1343.78,17.79,15.76
183.33470249176025,0.29,196.27,-108.20,0.05,15.32
184.3421037197113,0.06,0.00,-108.78,0.27,15.32
185.34997487068176,0.07,0.00,-108.78,0.22,14.88
186.3575689792633,0.07,0.00,-108.11,0.16,15.32
187.38090872764587,0.07,0.00,-108.90,0.03,14.88
188.37273955345154,0.07,0.00,-107.11,0.08,15.76
189.38034749031067,0.08,0.00,-107.89,0.14,15.32
190.38778376579285,0.08,0.00,-108.67,0.38,15.32
191.41147589683533,0.08,0.00,-108.20,0.16,15.32
192.4031412601471,0.08,0.00,-108.44,0.41,15.32
193.42637991905212,0.08,0.00,-108.33,0.27,14.88
194.43412685394287,0.08,0.00,-108.33,0.22,15.32
195.4420051574707,0.08,0.00,-107.80,0.05,15.32
196.4493489265442,0.08,0.00,-108.56,0.22,15.32
197.4570438861847,0.08,0.00,-109.22,0.27,14.88
198.46473336219788,0.08,0.00,-108.56,0.05,15.32
199.47203850746155,0.08,0.00,-107.33,0.35,15.32
200.4799883365631,0.08,0.00,-107.40,0.16,14.88
201.4876537322998,0.08,0.00,-107.33,0.16,14.88
202.49528169631958,0.08,0.00,-109.00,0.16,14.88
203.51862001419067,0.09,0.00,-109.70,0.16,14.88
204.51040530204773,0.09,0.00,-109.22,0.08,14.88
205.5179934501648,0.09,0.00,-109.11,0.35,13.99
206.52561235427856,0.09,0.00,-108.44,0.14,14.88
207.54919385910034,0.09,0.00,-108.10,0.22,14.88
208.540789604187,0.09,0.00,-108.00,0.30,14.88
209.548437833786,0.09,0.00,-109.22,0.24,14.44
210.55612206459045,0.09,0.00,-109.56,0.14,15.32
211.56362557411194,0.09,0.00,-108.67,0.30,14.88
212.5713131427765,0.09,0.00,-109.60,0.30,14.88
213.59458327293396,0.09,0.00,-107.89,0.05,14.88
214.6022346019745,0.09,0.00,-108.67,0.11,14.88
215.6098928451538,0.09,0.00,-108.30,0.05,14.88
216.6177487373352,0.09,0.00,-108.11,0.19,14.88
217.62531900405884,0.09,0.00,-108.33,0.22,14.88
218.63290572166443,0.09,0.00,-107.00,0.05,14.88
219.6564347743988,0.09,0.00,-107.50,0.11,14.44
220.64808559417725,0.09,0.00,-107.67,0.27,14.88
221.65567088127136,0.10,0.00,-109.33,0.16,14.44
222.6634430885315,0.10,0.00,-108.67,0.22,14.88
223.67099738121033,0.11,0.00,-108.44,0.35,14.44
224.6785695552826,0.10,0.00,-109.70,0.19,14.88
225.68612670898438,0.09,0.00,-109.11,0.41,13.99
226.69346451759338,0.08,0.00,-108.33,0.11,13.99
227.70126605033875,0.08,0.00,-108.78,0.22,14.44
228.70847177505493,0.08,0.00,-109.00,0.08,14.44
229.73225283622742,0.10,0.00,-109.89,0.14,14.44
230.73976016044617,0.10,0.00,-110.22,0.30,14.44
231.7475984096527,0.10,0.00,-109.00,0.41,14.44
232.75537633895874,0.10,0.00,-110.78,0.11,14.44
233.76292490959167,0.10,0.00,-110.78,0.11,13.99
234.77057766914368,0.10,0.00,-110.00,0.08,14.88
235.79393482208252,0.10,0.00,-109.80,0.14,14.88
236.78579711914062,0.10,0.00,-110.44,0.03,14.44
237.7933509349823,0.10,0.00,-110.11,0.30,14.44
238.80102729797363,0.10,0.00,-110.22,0.32,13.99
239.80862140655518,0.10,0.00,-110.67,0.08,14.44
240.81625080108643,0.10,0.00,-110.40,0.05,14.88
241.8238649368286,0.10,0.00,-110.22,0.35,13.99
