time,torque,RPM,current,voltage,temperature
2.8134806156158447,0.15,0.00,107.56,0.05,15.32
3.82119083404541,0.15,0.00,108.22,0.08,13.99
4.828540563583374,0.15,0.00,108.22,0.38,14.44
5.852243423461914,0.15,0.00,108.00,0.11,15.32
6.843557596206665,0.15,0.00,107.78,0.30,14.88
7.8509886264801025,0.15,0.00,108.33,0.16,14.88
8.858520030975342,0.15,0.00,109.00,0.11,14.88
9.881776809692383,0.15,0.00,109.10,0.03,15.32
10.88866662979126,0.15,0.00,109.22,0.19,14.88
11.895964622497559,0.15,0.00,108.89,0.05,14.88
12.903364658355713,0.15,0.00,108.11,0.11,14.88
13.91063642501831,0.15,0.00,108.10,0.14,14.88
14.917771339416504,0.15,0.00,108.44,0.05,14.88
15.925764083862305,0.15,0.00,107.22,0.38,14.88
16.93314242362976,0.15,0.00,108.00,0.14,15.32
17.95612072944641,0.15,0.00,106.80,0.11,14.44
18.94798707962036,0.15,0.00,107.11,0.08,15.32
19.955374717712402,0.15,0.00,108.00,0.08,14.88
20.962955713272095,0.14,0.00,108.33,0.14,14.88
21.98649311065674,0.65,1333.33,1320.90,24.49,14.88
22.97776961326599,0.49,2120.00,885.67,24.27,14.44
23.984932899475098,0.49,2136.50,915.33,24.57,14.44
24.99249529838562,0.48,2120.91,906.44,24.60,13.99
26.01573419570923,0.48,2137.25,885.90,24.54,13.99
27.022584438323975,0.48,2122.12,873.56,24.60,13.55
28.0296893119812,0.48,2138.61,891.11,24.33,14.88
29.03681254386902,0.49,2138.61,887.67,24.62,14.88
30.044622898101807,0.49,2120.91,894.00,24.76,13.99
31.052167892456055,0.48,2136.50,894.40,24.27,14.88
32.05970907211304,0.48,2138.61,886.67,24.30,14.44
33.06714463233948,0.48,2118.81,894.33,24.43,14.88
34.090229511260986,0.49,2137.25,898.60,24.43,14.88
35.08198523521423,0.49,2117.88,893.67,24.52,13.99
36.08924841880798,0.48,2138.61,885.78,24.35,14.44
37.096484899520874,0.49,2138.61,915.89,24.60,13.55
38.11997389793396,0.49,2135.16,902.50,24.76,14.44
39.11116862297058,0.50,2122.12,906.00,24.43,14.88
40.13423180580139,0.49,2138.61,913.56,24.76,13.99
41.14166021347046,0.49,2136.50,889.67,24.27,13.55
42.149218797683716,0.49,2119.72,905.50,24.38,14.44
43.156187534332275,0.49,2137.86,907.33,24.35,14.44
44.164095878601074,0.50,2136.50,904.78,24.62,14.88
45.17157745361328,0.49,2118.81,892.44,24.76,12.23
46.19466733932495,0.49,2139.35,905.10,24.68,13.99
47.18641209602356,0.49,2137.86,910.00,24.79,12.67
48.193631649017334,0.50,2118.81,906.44,25.81,6.06
49.201114892959595,0.50,2140.73,925.00,25.00,10.02
50.2244770526886,0.49,2117.65,910.50,24.73,13.99
51.21579623222351,0.50,2120.00,904.89,25.08,11.79
52.223063230514526,0.51,2138.61,916.00,24.54,13.11
53.246150732040405,0.50,2118.81,915.33,25.00,11.79
54.2538526058197,0.50,2135.16,904.50,27.60,-8.50
55.260842084884644,0.50,2142.14,906.78,24.84,13.99
56.26791834831238,0.51,2120.91,920.33,24.62,14.44
57.275386571884155,0.49,2138.61,903.22,24.70,14.88
58.28282928466797,0.50,2120.91,909.78,26.11,2.09
59.29006624221802,0.50,2136.50,927.50,26.57,1.20
60.29769444465637,0.51,2138.61,923.89,24.70,14.44
61.30515241622925,0.51,2118.81,916.22,24.70,13.99
62.328559160232544,0.51,2135.16,917.80,24.41,14.44
63.3201220035553,0.49,2122.12,923.67,24.60,14.88
64.32723021507263,0.51,2138.61,913.11,24.57,14.88
65.33502793312073,0.50,2136.50,922.56,24.62,14.88
66.35821199417114,0.51,2117.65,921.90,24.62,13.55
67.36499238014221,0.51,2142.14,914.33,24.27,15.32
68.37244844436646,0.50,2118.81,926.67,24.70,11.35
69.3799147605896,0.50,2140.73,928.33,25.89,2.97
70.38744902610779,0.51,2118.81,904.33,24.76,13.11
71.39494848251343,0.50,2138.61,931.80,24.70,14.44
72.40257334709167,0.50,2138.61,925.33,24.79,12.23
73.40998768806458,0.50,2138.61,902.00,24.73,13.11
74.43301272392273,0.50,2115.57,919.70,24.54,13.11
75.42468500137329,0.50,2140.00,931.00,24.60,14.88
76.43226265907288,0.51,2120.91,904.44,24.33,15.32
77.4394166469574,0.50,2136.50,912.67,25.65,5.17
78.46289324760437,0.50,2137.25,926.50,24.30,14.44
79.4542715549469,0.50,2122.12,919.56,24.76,14.44
80.46154356002808,0.51,2138.61,918.78,26.00,5.17
81.46888446807861,0.52,2123.02,962.33,25.16,9.14
82.47632908821106,0.51,2138.61,946.56,24.43,14.88
83.4837257862091,0.51,2118.81,940.20,24.62,13.99
84.50686693191528,0.53,2118.81,963.00,26.49,1.65
85.51421785354614,0.53,2136.50,981.67,24.60,15.32
86.52186965942383,0.53,2118.81,968.33,24.70,15.32
87.52926087379456,0.54,2118.81,971.70,24.57,13.99
88.53663659095764,0.55,2138.61,993.44,24.14,14.88
89.54400682449341,0.55,2118.81,1001.00,25.84,6.94
90.56713438034058,0.55,2117.65,1004.90,24.46,12.23
91.55868768692017,0.55,2122.12,997.56,24.76,13.55
92.56613802909851,0.55,2118.81,995.22,26.52,-0.12
93.57336950302124,0.54,2120.91,1009.89,25.97,7.38
94.58074235916138,0.55,2118.81,1006.78,27.65,-11.59
95.5880651473999,0.56,2136.50,1002.20,24.79,13.11
96.59534215927124,0.55,2118.81,997.89,25.62,5.17
97.61849689483643,0.55,2118.81,1012.89,25.92,4.29
98.62632131576538,0.55,2117.65,1012.60,25.19,10.47
99.6335072517395,0.56,2120.00,1003.89,25.41,9.58
100.64094400405884,0.55,2118.81,992.33,25.65,6.94
101.6482949256897,0.56,2118.81,1010.67,25.35,10.47
102.67138648033142,0.57,2115.57,1012.80,25.08,12.67
103.66320943832397,0.57,2122.12,1026.33,25.24,9.58
104.6705949306488,0.56,2120.91,1006.33,25.19,7.38
105.67794871330261,0.56,2118.81,1023.11,26.92,-0.56
106.68514633178711,0.57,2118.81,1035.67,25.46,9.14
107.69253754615784,0.57,2118.81,1029.70,24.68,11.35
108.69994926452637,0.58,2118.81,1018.67,25.70,7.82
109.70725202560425,0.57,2118.81,1019.89,25.11,11.79
110.73062229156494,0.58,2115.57,1035.80,25.52,9.14
111.73781561851501,0.58,2117.88,1040.33,24.97,10.47
112.74530863761902,0.59,2120.91,1056.67,25.41,9.14
113.75285387039185,0.59,2116.72,1045.22,25.27,9.14
114.76032733917236,0.60,2117.65,1039.30,26.16,4.29
115.76765751838684,0.58,2120.00,1048.67,24.87,13.11
116.77505946159363,0.60,2099.01,1063.33,24.95,13.55
117.7816972732544,0.59,2118.81,1053.78,25.22,11.79
118.80536770820618,0.61,2117.65,1062.90,26.57,-1.00
119.79617834091187,0.61,2120.00,1076.56,25.30,10.47
120.80398941040039,0.60,2101.09,1072.78,25.03,11.79
121.81144952774048,0.62,2118.81,1117.67,25.00,9.58
122.81835222244263,0.66,2099.01,1171.00,24.70,12.23
123.8263521194458,0.68,2099.01,1186.20,25.27,7.82
124.8493423461914,0.69,2079.21,1228.44,24.65,14.88
125.85689973831177,0.78,2059.41,1350.22,24.87,10.02
126.86425018310547,0.79,2076.40,1326.40,24.54,13.55
127.87198734283447,0.76,2080.00,1254.78,24.57,9.58
128.87938451766968,0.64,2120.91,1068.89,24.52,15.76
129.88667511940002,0.53,2136.50,920.00,24.68,15.32
130.90982508659363,0.50,2137.25,896.30,24.76,15.76
131.90140318870544,0.49,2122.12,906.22,24.22,15.76
132.90884613990784,0.48,2138.61,901.11,24.38,15.76
133.9162402153015,0.51,2142.86,914.56,24.24,15.76
134.92349886894226,0.52,2118.81,922.56,24.73,15.32
135.93099093437195,0.51,2136.50,916.40,24.22,15.76
136.93843173980713,0.52,2140.73,924.56,24.43,16.20
137.94575572013855,0.53,2136.50,935.67,24.65,16.20
138.9531865119934,0.52,2118.81,918.11,24.73,15.32
139.97626185417175,0.51,2138.61,927.20,24.38,15.32
140.98365235328674,0.51,2138.61,935.78,24.68,15.76
141.99100518226624,0.51,2120.91,924.11,24.38,15.76
142.99853348731995,0.53,2138.61,932.11,24.54,15.32
144.00579047203064,0.52,2140.73,939.80,27.03,-1.44
145.0131754875183,0.52,2118.81,932.78,24.33,15.76
146.02053332328796,0.53,2138.61,945.11,24.38,16.20
147.02803492546082,0.52,2120.91,965.44,24.65,15.76
148.03550791740417,0.53,2136.50,961.90,24.52,15.76
149.04229760169983,0.53,2136.50,963.22,24.11,15.76
150.05028986930847,0.54,2120.91,984.89,26.22,3.85
